tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,is_retweet,is_quote,urls,username,clean_text,timestamp
1239693060763770883,"I have one N95 mask. After using, I put it in a plastic bag, wash my hands and bake at 170F for 2 hours. My guess is that a half-baked mask is better than none. I would love to know whether baking at 170F reliably kills COVID-19 and whether it degrades the filtering by the mask.",2020-03-16 23:20:00+00:00,en,fef80054a121f531,96,1080,120,False,False,False,[],geoffreyhinton,I have one N95 mask After using I put it in a plastic bag wash my hands and bake at 170F for 2 hours My guess is that a halfbaked mask is better than none I would love to know whether baking at 170F reliably kills COVID19 and whether it degrades the filtering by the mask,2020-03-16T23:20:00Z
1238524061233397760,"Happy to share that we've open-sourced both the code and pretrained models for SimCLR (a simple framework for contrastive learning of visual representations): github.com/google-research/s…

joint work with @skornblith, @mo_norouzi and @geoffreyhinton.",2020-03-13 17:55:00+00:00,en,fef80054a121f531,0,262,4,False,True,False,"[""https://github.com/google-research/simclr"", ""https://nitter.net/skornblith"", ""https://nitter.net/mo_norouzi"", ""https://nitter.net/geoffreyhinton""]",geoffreyhinton,Happy to share that weve opensourced both the code and pretrained models for SimCLR a simple framework for contrastive learning of visual representations githubcomgoogleresearchs joint work with and,2020-03-13T17:55:00Z
1234926905746493440,"Organizers of data science and machine learning conferences (NeurIPS, ICML, AISTATS, ICLR, UAI, ...): Allow remote paper & poster presentations at conferences - Sign the Petition! chng.it/p8QMVkp7 via @Change",2020-03-03 19:41:00+00:00,en,fef80054a121f531,264,868,14,False,False,False,"[""http://chng.it/p8QMVkp7"", ""https://nitter.net/Change""]",geoffreyhinton,Organizers of data science and machine learning conferences NeurIPS ICML AISTATS ICLR UAI Allow remote paper poster presentations at conferences Sign the Petition chngitp8QMVkp7 via,2020-03-03T19:41:00Z
1230592238490615816,Suppose you have cancer and you have to choose between a black box AI surgeon that cannot explain how it works but has a 90% cure rate and a human surgeon with an 80% cure rate. Do you want the AI surgeon to be illegal?,2020-02-20 20:37:00+00:00,en,fef80054a121f531,1026,4646,686,False,False,False,[],geoffreyhinton,Suppose you have cancer and you have to choose between a black box AI surgeon that cannot explain how it works but has a 90 cure rate and a human surgeon with an 80 cure rate Do you want the AI surgeon to be illegal,2020-02-20T20:37:00Z
1228445976924475398,Unsupervised learning of representations is beginning to work quite well without requiring reconstruction.,2020-02-14 22:28:00+00:00,en,fef80054a121f531,486,1938,12,False,False,True,[],geoffreyhinton,Unsupervised learning of representations is beginning to work quite well without requiring reconstruction,2020-02-14T22:28:00Z
1194765816023199744,"We've just open-sourced the code for Stacked Capsule Autoencoders (NeurIPS '19): github.com/google-research/g…

joint work with @sabour_sara, @yeewhye and @geoffreyhinton",2019-11-13 23:55:00+00:00,en,fef80054a121f531,0,645,8,False,True,False,"[""https://github.com/google-research/google-research/tree/master/stacked_capsule_autoencoders"", ""https://nitter.net/sabour_sara"", ""https://nitter.net/yeewhye"", ""https://nitter.net/geoffreyhinton""]",geoffreyhinton,Weve just opensourced the code for Stacked Capsule Autoencoders NeurIPS 19 githubcomgoogleresearchg joint work with and,2019-11-13T23:55:00Z
1173615478679461894,Do you need differentiable convex hulls? Take a look at our CvxNet work arxiv.org/abs/1909.05736,2019-09-16 15:11:00+00:00,en,fef80054a121f531,0,183,5,False,True,False,"[""https://arxiv.org/abs/1909.05736""]",geoffreyhinton,Do you need differentiable convex hulls Take a look at our CvxNet work arxivorgabs190905736,2019-09-16T15:11:00Z
1153352658608099334,This is a much better version of capsules.,2019-07-22 17:14:00+00:00,en,fef80054a121f531,518,2027,16,False,False,True,[],geoffreyhinton,This is a much better version of capsules,2019-07-22T17:14:00Z
1142761360780144645,"This report on Trump's concentration camps for migrant children is absolutely horrifying.
Conditions are unsanitary and unsafe. 
Children, toddlers, infants are dying of purposeful neglect.
This is a... nytimes.com/2019/06/21/us/mi…",2019-06-23 11:48:00+00:00,en,fef80054a121f531,0,217,16,False,True,False,"[""https://www.nytimes.com/2019/06/21/us/migrant-children-border-soap.html""]",geoffreyhinton,This report on Trumps concentration camps for migrant children is absolutely horrifying Conditions are unsanitary and unsafe Children toddlers infants are dying of purposeful neglect This is a nytimescom20190621usmi,2019-06-23T11:48:00Z
1119795889843789824,Inman is always thought-provoking.,2019-04-21 02:51:00+00:00,en,fef80054a121f531,42,182,4,True,False,True,[],geoffreyhinton,Inman is always thoughtprovoking,2019-04-21T02:51:00Z
1110962177903640582,"The X factor:  When I was an undergrad at Kings College Cambridge, Les Valiant who won the Turing award in 2010 lived in the adjacent room on X staircase.  He just told me that Turing lived on X staircase when he was a fellow at Kings and probably wrote his 1936 paper there!",2019-03-27 17:49:00+00:00,en,fef80054a121f531,444,3352,55,False,False,False,[],geoffreyhinton,The X factor When I was an undergrad at Kings College Cambridge Les Valiant who won the Turing award in 2010 lived in the adjacent room on X staircase He just told me that Turing lived on X staircase when he was a fellow at Kings and probably wrote his 1936 paper there,2019-03-27T17:49:00Z
1099057502698815488,Some new work from the brain team in Toronto @rishabh_467 @Mo_Norouzi,2019-02-22 21:25:00+00:00,en,fef80054a121f531,86,408,5,False,False,True,"[""https://nitter.net/mo_norouzi""]",geoffreyhinton,Some new work from the brain team in Toronto,2019-02-22T21:25:00Z
1091383565294714880,Vector Institute is offering scholarships to top candidates applying to AI Master’s Programs.  Learn more vectorinstitute.ai/aimasters…,2019-02-01 17:11:00+00:00,en,fef80054a121f531,0,140,4,False,True,False,"[""http://vectorinstitute.ai/aimasters/""]",geoffreyhinton,Vector Institute is offering scholarships to top candidates applying to AI Masters Programs Learn more vectorinstituteaiaimasters,2019-02-01T17:11:00Z
1085325734044991489,"My Coursera MOOC ""Neural Networks for Machine Learning"" was prepared in 2012 and is now seriously out of date so I have asked them to discontinue the course. But the lectures are still a good introduction to many of the basic ideas and are available at cs.toronto.edu/~hinton/cours…",2019-01-15 23:59:00+00:00,en,fef80054a121f531,491,2395,54,False,False,False,"[""https://www.cs.toronto.edu/~hinton/coursera_lectures.html""]",geoffreyhinton,My Coursera MOOC Neural Networks for Machine Learning was prepared in 2012 and is now seriously out of date so I have asked them to discontinue the course But the lectures are still a good introduction to many of the basic ideas and are available at cstorontoeduhintoncours,2019-01-15T23:59:00Z
1084939865559629830,"The Google Brain team in Toronto has openings for several research scientists who have already made exceptional contributions to research on deep learning or its applications in NLP, vision, or reinforcement learning.  To apply, go to 
careers.google.com/jobs/resu…",2019-01-14 22:26:00+00:00,en,fef80054a121f531,311,1056,23,False,False,False,"[""https://careers.google.com/jobs/results/6264190289117184""]",geoffreyhinton,The Google Brain team in Toronto has openings for several research scientists who have already made exceptional contributions to research on deep learning or its applications in NLP vision or reinforcement learning To apply go to careersgooglecomjobsresu,2019-01-14T22:26:00Z
